	brewery_type	city	country	id	latitude	longitude	name	phone	postal_code	state	street	tag_list	updated_at	website_url	Unnamed: 0	name_on_yelp	yelp_business_id	yelp_rating	yelp_review_count	yelp_closed_status
300	micro	Plymouth	United States	308	38.4808723	-120.849271	Amador Brewing Company	2095071900	95669-9570	California	9659 Main St	[]	2018-08-23 23:24:19.562	http://www.amadorbrewing.com	255	Amador Brewing Company	vX5VelDkdfyQeyW1zX8Qrw	4.5	100	False
301	micro	Pomona	United States	884	34.0976380821684	-117.754146518132	Old Stump Brewery	9098609052	91767-1854	California	2896 Metropolitan Pl	[]	2018-08-24 00:00:31.940	http://www.oldstumpbrewery.com	256	Old Stump Brewing Company	8bwGINceLl4bibDyNSO3bg	4.0	199	False
302	micro	Rancho Cordova	United States	483	38.5818591632653	-121.260763428571	Claimstake Brewing Company	9166615249	95742-6856	California	11366 Monier Park Pl	[]	2018-08-23 23:26:46.647	http://www.claimstakebrewing.com	257	Claimstake Brewing	GufCuu8MfUjrDKwLo4kXig	4.5	108	False
303	micro	Rancho Cordova	United States	613	38.6258653367985	-121.224877845979	Fort Rock Brewing	9169364616	95742-6422	California	12401 Folsom Blvd Ste 110	[]	2018-08-23 23:28:36.975	http://www.fortrockbrewing.com	258	Fort Rock Brewing	28kw1ydlZzXSUdvYg3Ad6g	4.0	116	False
304	planning	Rancho Cucamonga	United States	429	34.1033192	-117.5751735	Brewery in Planning - Rancho Cucamonga	9094766934	91737-2461	California		[]	2018-08-23 23:26:05.986		260	Hamilton Family Brewery	xpe1O6PIIRt_1ziO7YZAYg	4.5	299	False
305	micro	Rancho Cucamonga	United States	748	34.1064155	-117.6110744	Kings Brewing Company	9097273333	91730-4395	California	8560 Vineyard Ave Ste 301	[]	2018-08-23 23:58:33.905	http://www.kingsbrewingco.com	261	Kings Brewing	oqfBRwjlhYO06ff_-gVhXQ	4.5	213	False
306	micro	Rancho Cucamonga	United States	852	34.0990988	-117.5410707	No Clue Craft Brewery	9099892394	91730-4433	California	9037 Arrow Rte Ste 170	[]	2018-08-24 00:00:04.491	http://www.nocluebrew.com	262	No Clue Craft Brewery	GWbrvqBLs_S765Qrtd_D7A	4.0	98	False
307	micro	Rancho Santa Margarita	United States	759	33.6360352824446	-117.610819350163	Laguna Beach Beer Co	9492646821	92688-2014	California	29851 Aventura	[]	2018-08-23 23:58:42.896	http://www.lagunabeer.com	263	Laguna Beach Beer Company - Rancho Santa Margarita	5Sc2ld3rGayfO865wbN59g	4.5	111	False
308	brewpub	Red Bluff	United States	467	40.1767575714286	-122.234416714286	Cedar Crest Brewing and Wine Bar	5307279016	96080-3343	California	615 Main St	[]	2018-08-23 23:26:33.454	http://www.facebook.com/enjoythestoreredbluff	264	Cedar Crest Brewing	GPvGlaRj8zT4YQr7qlIrNg	4.5	19	False
309	brewpub	Redding	United States	599	40.5820505	-122.3913371	Final Draft Brewing Company	3105693868	96001-1001	California	1600 California St	[]	2018-08-23 23:28:25.395	http://www.finaldraftbrewingcompany.com	265	Final Draft Brewing Company	bRyY-4re52Pg-IFpQBY2BQ	4.0	276	False
310	micro	Redding	United States	1175	40.562008	-122.298177	Wildcard Brewing Company	5307229239	96003-6814	California	9565 Crossroads Dr	[]	2018-08-24 00:04:56.381	http://www.wildcardbrewingco.com	266	Wildcard Brewing Company	URYhPSdHfTyyzqsF_UDUyw	4.5	46	False
311	brewpub	Redding	United States	1183	40.585948	-122.395336666667	Woody's Brewery	5307681034	96001-0414	California	1257 Oregon St	[]	2018-08-24 00:05:03.984	http://www.woodysbrewing.com	267	Woody's Brewing	ONn_p2HKDThmmXlOWRGlaQ	4.0	446	False
312	micro	Redlands	United States	574	34.0603401026307	-117.217577166632	Escape Craft Brewery	9097133727	92373-8053	California	721 Nevada St Ste 401	[]	2018-08-23 23:28:04.869	http://www.escapecraftbrewery.com	268	Escape Craft Brewery	rrC4pZtI87Y7iB07DozIGw	4.5	143	False
313	regional	Redlands	United States	654	34.0831712	-117.1419134	Hangar 24 Craft Brewery	9093891400	92374-1909	California	1710 Sessums Dr	[]	2018-08-23 23:29:10.400	http://www.hangar24brewery.com	269	Hangar 24 Craft Brewing	KTQSNF3XH7sx81xe7gwTVw	4.5	607	False
314	micro	Redlands	United States	952	34.0705986	-117.2369995	Ritual Brewing Co	9094787800	92374-4583	California	1315 Research Dr	[]	2018-08-24 00:01:34.043	http://www.ritualbrewing.com	270	Ritual Brewing	XuXEtLvY0-ely7VMnLdXMg	4.5	234	False
315	micro	Redondo Beach	United States	747	33.8656189127517	-118.360065597315	King Harbor Brewing Co	3105428657	90278-3922	California	2907 182nd St	[]	2018-08-23 23:58:32.793	http://www.kingharborbrewing.com	271	King Harbor Brewing Company	BfaZvdMBMoI6M18aT-9brg	4.5	101	False
316	micro	Richmond	United States	886	37.9357576	-122.3477486	Origin Brewer		94805-2121	California		[]	2018-08-24 00:00:33.230		272	Benoit-Casper Brewing	isa8DWzskevY_4KiOmsemg	4.5	22	False
317	brewpub	Riverside	United States	668	33.9813595353206	-117.370114265666	Heroes Restaurant and Brewery	9512480722	92501-3302	California	3397 Mission Inn Ave	[]	2018-08-23 23:29:22.644	http://www.heroesrestaurantandbrewery.com	273	Heroes Restaurant and Brewery	TRI-OJfrvyZ74rtqlFSFxw	3.5	1657	False
318	micro	Rocklin	United States	278	38.8047402	-121.207331	5150 Brewing At The Brass Tap Rocklin	9162462729	95677-3925	California	5150 Commons Dr Ste 101	[]	2018-08-23 23:23:52.332	http://www.brasstaprocklin.com	274	The Brass Tap	rfmLPZgKaaCe5UUJzmR9hA	3.5	136	False
319	micro	Rocklin	United States	823	38.7818418276867	-121.241829911584	Moksa Brewing Co	9168241366	95677-3738	California	5860 Pacific St	[]	2018-08-23 23:59:39.396	http://www.moksabrewing.com	275	Moksa Brewing	jkpjsprIBJYsF8McoyUrVQ	4.0	123	False
320	micro	Rocklin	United States	888	38.8004507352941	-121.228979735294	Out of Bounds Brewing Company		95677-1633	California	4480 Yankee Hill Rd Ste 100	[]	2018-08-24 00:00:35.071		276	Out of Bounds Brewing Company	0b7iI2zmljtPbJl7usd_DQ	4.0	231	False
321	brewpub	Rohnert Park	United States	361	38.3649703	-122.7101405	Bear Republic Brewing Co Pub & Restaurant - Lakeside	7075852722	94928	California	5000 Roberts Lake Rd	[]	2018-08-23 23:25:11.314	http://bearrepublic.com	277	Bear Republic Brewing Co.	nq_hOFGmTuxEK3U5T1z5CQ	3.5	361	False
322	brewpub	Roseville	United States	827	38.7495873673469	-121.283398265306	Monk's Cellar	9167866665	95678-2633	California	240 Vernon St	[]	2018-08-23 23:59:42.860	http://monkscellar.com	278	The Monk's Cellar	sgsfRKb4RRUhIxqI4giqOA	4.0	745	False
323	micro	Sacramento	United States	615	38.5332279038371	-121.483117319123	Fountainhead Brewing Co	9162284610	95822-1412	California	4621 24th St	[]	2018-08-23 23:28:38.770	http://www.fountainheadbrewingco.com	279	Fountainhead Brewing Company	9_l2QvWvAODzCAXCyN6I9Q	4.5	62	False
324	micro	West Sacramento	United States	717	38.5719882	-121.54112	Jackrabbit Brewing Co	2096120259	95691-3514	California	1323 Terminal St	[]	2018-08-23 23:58:06.289	http://www.jackrabbitbrewingcompany.com	280	Jackrabbit Brewing Company	mWHw3PUu97r5EPCjw2UTJA	4.5	86	False
325	micro	West Sacramento	United States	717	38.5719882	-121.54112	Jackrabbit Brewing Co	2096120259	95691-3514	California	1323 Terminal St	[]	2018-08-23 23:58:06.289	http://www.jackrabbitbrewingcompany.com	464	Jackrabbit Brewing Company	mWHw3PUu97r5EPCjw2UTJA	4.5	86	False
326	micro	West Sacramento	United States	717	38.5719882	-121.54112	Jackrabbit Brewing Co	2096120259	95691-3514	California	1323 Terminal St	[]	2018-08-23 23:58:06.289	http://www.jackrabbitbrewingcompany.com	280	Jackrabbit Brewing Company	mWHw3PUu97r5EPCjw2UTJA	4.5	86	False
327	micro	West Sacramento	United States	717	38.5719882	-121.54112	Jackrabbit Brewing Co	2096120259	95691-3514	California	1323 Terminal St	[]	2018-08-23 23:58:06.289	http://www.jackrabbitbrewingcompany.com	464	Jackrabbit Brewing Company	mWHw3PUu97r5EPCjw2UTJA	4.5	86	False
328	micro	Sacramento	United States	1137	38.6543681	-121.4908802	Track 7 Brewing Co - Natomas	9165204677	95834-7743	California	826 Professor Ln Ste 100	[]	2018-08-24 00:04:22.907		281	Track 7 Brewing	YhvBVizzC9ja3OBYwlF_0A	4.5	565	False
329	brewpub	Sacramento	United States	1158	38.5657962653061	-121.49459077551	Urban Roots Brewing	9167063741	95818-1418	California	1322 V St	[]	2018-08-24 00:04:41.204	http://www.urbanrootsbrewing.com	282	Urban Roots Brewing & Smokehouse	VBpR00rBHev0vguFUkXP9w	4.0	351	False
330	brewpub	Sacramento	United States	293	38.5732396122449	-121.481183469388	Alaro Craft Brewery	9164367711	95811	California	2004 Capitol Ave	[]	2018-08-23 23:24:06.777	http://www.alarobrewing.com	283	Alaro Craft Brewery	9s-PNE7hYsTFuIfbnp_IUw	4.0	141	False
331	planning	Sacramento	United States	328	38.5815719	-121.4943996	At Ease Brewing	9167362267	95811-3003	California		[]	2018-08-23 23:24:41.091	http://www.ateasebrewing.com	284	The Pizza Press	E0gQQnBzc5AOTVJcKntl-Q	4.0	107	False
332	micro	Sacramento	United States	373	38.5214986442953	-121.375723677852	Big Sexy Brewing Company	9163747332	95828-1131	California	5861 88th St Ste 800	[]	2018-08-23 23:25:21.996	http://www.bigsexybrewing.com	285	Big Sexy Brewing Company	RYIXtNiu9ZPNrBVau6YQmA	4.5	61	False
333	micro	Sacramento	United States	374	38.6888787523924	-121.426333372315	Big Stump Brewing Company	9166687433	95811-4024	California	1716 L St	[]	2018-08-23 23:25:23.008	http://www.bigstumpbrewco.com/	286	Big Stump Brew Company	JJNscmen5hkgYvYjFwOYBg	4.5	134	False
334	micro	West Sacramento	United States	375	38.5660851	-121.5433734	Bike Dog Brewing Co		95691-3471	California	2534 Industrial Blvd Ste 110	[]	2018-08-23 23:25:23.942		287	Bike Dog Brewing Co	a4Ll47rfTNfKOQeB3XeqPQ	4.5	202	False
335	micro	West Sacramento	United States	375	38.5660851	-121.5433734	Bike Dog Brewing Co		95691-3471	California	2534 Industrial Blvd Ste 110	[]	2018-08-23 23:25:23.942		465	Bike Dog Brewing Co	a4Ll47rfTNfKOQeB3XeqPQ	4.5	202	False
336	micro	West Sacramento	United States	375	38.5660851	-121.5433734	Bike Dog Brewing Co		95691-3471	California	2534 Industrial Blvd Ste 110	[]	2018-08-23 23:25:23.942		287	Bike Dog Brewing Co	a4Ll47rfTNfKOQeB3XeqPQ	4.5	202	False
337	micro	West Sacramento	United States	375	38.5660851	-121.5433734	Bike Dog Brewing Co		95691-3471	California	2534 Industrial Blvd Ste 110	[]	2018-08-23 23:25:23.942		465	Bike Dog Brewing Co	a4Ll47rfTNfKOQeB3XeqPQ	4.5	202	False
338	micro	Sacramento	United States	523	38.5394925212225	-121.40593711332	Device Brewing Company	9167372739	95826-4722	California	8166 14th Ave	[]	2018-08-23 23:27:20.288	http://www.devicebrewing.com	288	Device Brewing Company	2j3WSZGdIRl_UY2T8iwcxg	4.0	1	False
339	planning	Sacramento	United States	631	38.5815719	-121.4943996	Golden Road Brewing Co	9163829445	95811	California		[]	2018-08-23 23:28:51.325		289	Big Stump Brew Company	JJNscmen5hkgYvYjFwOYBg	4.5	134	False
340	brewpub	Sacramento	United States	684	38.5596222857143	-121.481207836735	Hoppy Brewing Co	9164514677	95819-4619	California	2425 24th St	[]	2018-08-23 23:29:34.802	http://www.hoppy.com	290	Hoppy Brewing Company	6h7Ilfb3LyOLdyNgz8IqWw	3.0	10	False
341	micro	Sacramento	United States	746	38.6077175714286	-121.456029	King Cong Brewing Company	9165148041	95815-3016	California	1709 del Paso Blvd	[]	2018-08-23 23:58:31.955		291	Bike Dog Broadway Taproom	44WaOPBx66bwl05eEGLYLQ	4.0	66	False
342	micro	Sacramento	United States	848	38.5356293265306	-121.402102040816	New Glory Craft Brewery	9164519355	95826-4708	California	8251 Alpine Ave	[]	2018-08-24 00:00:00.955	http://www.newglorybeer.com	292	New Glory Craft Brewery	fbQGkj-bbZTH9YlZL7gCWA	4.5	150	False
343	micro	Sacramento	United States	849	38.5607772	-121.4899398	New Helvetia Brewing Company	9164699889	95818-2320	California	1730 Broadway	[]	2018-08-24 00:00:01.445	http://www.newhelvetiabrew.com	293	New Helvetia Brewing Company	yXpayno4Ve6WY8jyEB60Jw	4.0	216	False
344	brewpub	Sacramento	United States	861	38.55062715	-121.468104593922	Oak Park Brewing Co	9166602723	95817-2825	California	3514 Broadway	[]	2018-08-24 00:00:12.678	http://www.opbrewco.com	294	Oak Park Brewing Company	VAV2rqFVjsNo0gS_Z57wFw	3.5	555	True
345	micro	San Carlos	United States	393	37.5100817268499	-122.253486421244	Blue Oak Brewing Co	4152739676	94070-3306	California	821 Cherry Ln	[]	2018-08-23 23:25:39.507	http://blueoakbrewing.com	296	Blue Oak Brewing Company	lCLVMhfyBhzihMfK-9e19A	4.5	62	False
346	micro	San Carlos	United States	524	37.498965755102	-122.244541265306	Devil's Canyon Brewing Company	6505922739	94070-5316	California	935 Washington St	[]	2018-08-23 23:27:21.243	http://www.DevilsCanyon.com	297	Devil's Canyon Brewing Company	HIuzK5dxPnErpYTt0LVnFw	4.0	160	False
347	micro	San Clemente	United States	771	33.4587307	-117.5922336	Left Coast Brewing Co.	9493619972	92673-6310	California	1245 Puerta del Sol	[]	2018-08-23 23:58:53.679	http://www.leftcoastbrewing.com	298	Left Coast Brewing Company	o4Qp5Y3vNv0mxB_C3IwijQ	4.5	121	False
348	brewpub	San Clemente	United States	915	33.4288345	-117.613484038369	Pizza Port San Clemente	9499400005	92672-4716	California	301 N El Camino Real	[]	2018-08-24 00:00:58.800	http://www.pizzaport.com	299	Pizza Port	oLiXTG2rMeMJyjJgH-dguw	4.0	825	False
349	micro	San Diego	United States	286	33.02391	-117.08575	Abnormal Beer Company	8586182463	92127-1649	California	16990 Via Tazon Ste 123	[]	2018-08-23 23:24:00.025	http://abnormalbeer.co	300	Abnormal Beer Company	J5XV_N6pu6TNVQwVYfxS9Q	5.0	6	False
350	planning	San Diego	United States	430	32.7174209	-117.1627714	Brewery in Planning - San Diego	8588882188	92121-4396	California		[]	2018-08-23 23:26:06.455	http://WWW.gravityheights.com	301	Mission Brewery	iklaPUIKWq26LUJv7e681w	4.5	675	False
351	micro	San Diego	United States	573	32.755723	-117.128732	Eppig Brewing	6195011840	92104-1399	California	3052 El Cajon Blvd Ste 103	[]	2018-08-23 23:28:03.844	http://www.eppigbrewing.com	302	Eppig Brewing	QLODIRR2LozK43SpaXwBug	4.5	98	False
352	micro	San Diego	United States	814	32.8908008085346	-117.151828378447	Mike Hess Brewing - Miramar	6198876453	92126-6357	California	7955 Silverton Ave Ste 1201	[]	2018-08-23 23:59:31.275	http://www.hessbrewing.com	303	Mike Hess Brewing Company	7KWYNITYigID03T07uO6vw	4.5	186	False
353	micro	San Diego	United States	847	32.912641	-117.230519	New English Brewing Co Inc	6198578023	92121-1322	California	11545 Sorrento Valley Rd Ste 305	[]	2018-08-24 00:00:00.076	http://www.newenglishbrewing.com	304	Societe Brewing Company	i0z5qviFAZe5knHFwSIYSg	4.0	600	False
354	brewpub	San Diego	United States	1059	32.7405237	-117.21157	Stone Brewing World Bistro & Gardens- Liberty Station	6192692200	92106-6164	California	2816 Historic Decatur Rd Ste 116	[]	2018-08-24 00:03:14.354	http://www.stonelibertystation.com	305	Stone Brewing World Bistro & Gardens - Liberty Station	7o_XZUi0pBQldtxOgbjSwA	3.5	1983	False
355	micro	San Diego	United States	1123	32.8957500613992	-117.137466970906	Thunderhawk Alements	6199524832	92126-4355	California	8675 Miralani Dr Ste 100	[]	2018-08-24 00:04:11.527	http://thunderhawkbeer.com	306	Thunderhawk Alements	XjzSxP-UpB4FxkZ25BOMkg	4.5	55	False
356	micro	San Diego	United States	304	32.7018758	-117.141471216793	Alta Brewing Company	6197957300	92113-1125	California	1983 Julian Avenue	[]	2018-08-23 23:24:16.023	http://www.altabrewing.com	307	Alta Brewing Co	qYzSjAi0uYTAy7Kc6cdv_g	4.5	27	False
357	large	San Diego	United States	265	32.714813	-117.129593	10 Barrel Brewing Co	6195782311	92101-6618	California	1501 E St	[]	2018-08-23 23:23:41.575	http://10barrel.com	308	10 Barrel Brewing - San Diego	8nEOrZJXEPbB7omJwyM1JQ	4.5	356	False
358	micro	San Diego	United States	272	32.896584	-117.137429	2Kids Brewing Company	8584805437	92126-6391	California	8680 Miralani Dr Ste 123	[]	2018-08-23 23:23:47.575	http://www.2kidsBrewing.com	309	2kids Brewing Co	8WhmaCOxMwI4C0GUN8xIng	4.0	86	False
359	micro	San Diego	United States	297	32.896584	-117.137429	Align Brewing Co		92126-6300	California	8680 Miralani Dr	[]	2018-08-23 23:24:10.056	http://www.facebook.com/alignbrewing	310	Align Brewing Company	oRklvAfkXZIfStflDPHSKg	4.5	17	False
360	brewpub	San Diego	United States	310	32.7719729	-117.2511178	Amplified Ale Works	6195871400	92109-5054	California	4150 Mission Blvd Ste 208	[]	2018-08-23 23:24:21.854	http://www.amplifiedales.com	311	Amplified Ale Works	Q1jUmb6EDtpB9TZdRrzB6A	4.0	850	False
361	contract	San Dimas	United States	486	34.1066017	-117.826752	Clayton Brewing Co	9093944900	91773-2936	California	661 W Arrow Hwy	[]	2018-08-23 23:26:49.049	http://www.claytonbrewingco.com	314	Arrow Lodge Brewing	_rnOwGTo9a9sXBYROMHaHQ	4.0	143	False
362	micro	San Fernando	United States	978	34.2828803013451	-118.432206748452	San Fernando Brewing Co.	8187456175	91340-2525	California	425 Park Ave	[]	2018-08-24 00:01:58.428	http://www.sanfernandobrewingcompany.com	315	San Fernando Brewing Company	9Pb8AbX0UPCcNQ-1Kj4bsw	4.5	202	False
363	micro	San Francisco	United States	385	37.780655	-122.3969947	Black Hammer Brewing	4155002273	94107-1217	California	544 Bryant St	[]	2018-08-23 23:25:33.033	http://www.blackhammerbrewing.com	316	Black Hammer Brewing	eDP8OzpjR1d1HTsg85Bntw	4.5	312	False
364	regional	San Francisco	United States	612	37.789461244898	-122.410227755102	Fort Point Beer Company	4159064021	94129-1600	California	644 Mason St	[]	2018-08-23 23:28:36.026	http://www.fortpointbeer.com	317	Fort Point Beer	jko3-lJUDaN0KCMHs-1xGQ	4.5	83	False
365	micro	San Francisco	United States	804	37.7577437	-122.3880818	Magnolia Dogpatch	4158647468	94107-3112	California	2505 3rd St	[]	2018-08-23 23:59:22.426	http://www.magnoliasmokestack.com	318	Magnolia Dogpatch	l8bcDyjM3LlYbCkuC7eEXA	3.5	52	False
366	proprietor	San Francisco	United States	1069	37.7980748571429	-122.428394714286	Sufferfest Beer Company	4152386431	94123-3404	California	1770 UNION STREET	[]	2018-08-24 00:03:23.447	http://www.sufferfestbeer.com	319	Arthur Mac's Tap and Snack	Ir7DYLrNK3nGQzyB0H96Hw	4.0	227	False
367	brewpub	San Francisco	United States	1182	37.761163	-122.4285438	Woods Cerveceria	4152739295	94114-2615	California	3801 18th St	[]	2018-08-24 00:05:03.005	http://www.cerveceriasf.com	320	Woods Cervecería	dlDdlCew3UHfKlKNOtNHPw	4.0	193	False
368	brewpub	San Francisco	United States	354	37.7252994	-122.502981	Beach Chalet Brewing Co	4153868439	94121-3268	California	1000 Great Hwy	[]	2018-08-23 23:25:04.285	http://www.beachchalet.com	321	Park Chalet Coastal Beer Garden	g2PCC7_4ciQbxiMRlFGAeQ	3.0	1292	False
369	brewpub	San Francisco	United States	271	37.782448	-122.3925769	21st Amendment Brewery Cafe	4153690900	94107-1411	California	563 2nd St	[]	2018-08-23 23:23:46.486	http://www.21st-amendment.com	322	21st Amendment Brewery	2FhkLW_EwD-CwOzteklkIA	3.5	2426	False
370	brewpub	South San Francisco	United States	277	37.64425595	-122.413616770068	47 Hills Brewing Co	6508678476	94080-6410	California	137 S Linden Ave	[]	2018-08-23 23:23:51.427	http://47hillsbrewingcompany.com	323	47 Hills Brewing Company	l8k215ZAfPgSOF9ULhHFow	4.5	151	False
371	brewpub	South San Francisco	United States	277	37.64425595	-122.413616770068	47 Hills Brewing Co	6508678476	94080-6410	California	137 S Linden Ave	[]	2018-08-23 23:23:51.427	http://47hillsbrewingcompany.com	406	47 Hills Brewing Company	l8k215ZAfPgSOF9ULhHFow	4.5	151	False
372	brewpub	South San Francisco	United States	277	37.64425595	-122.413616770068	47 Hills Brewing Co	6508678476	94080-6410	California	137 S Linden Ave	[]	2018-08-23 23:23:51.427	http://47hillsbrewingcompany.com	323	47 Hills Brewing Company	l8k215ZAfPgSOF9ULhHFow	4.5	151	False
373	brewpub	South San Francisco	United States	277	37.64425595	-122.413616770068	47 Hills Brewing Co	6508678476	94080-6410	California	137 S Linden Ave	[]	2018-08-23 23:23:51.427	http://47hillsbrewingcompany.com	406	47 Hills Brewing Company	l8k215ZAfPgSOF9ULhHFow	4.5	151	False
374	large	San Francisco	United States	314	37.7630772	-122.4011065	Anchor Brewing Co	4158638350	94107-2334	California	1705 Mariposa St	[]	2018-08-23 23:24:25.576	http://www.anchorbrewing.com	324	Anchor Brewing Company	nBo7CETnSyrzIoGbRnhuJA	5.0	679	False
375	micro	San Francisco	United States	342	37.74000915	-122.40904048683	Barebottle Brewing Company	4159268617	94110-5714	California	1525 Cortland Ave	[]	2018-08-23 23:24:53.170	http://www.barebottlebeer.com	325	Barebottle Brewing Company	bur2BvDqSvgz0xEBe8HGmg	4.5	347	False
376	brewpub	San Francisco	United States	348	37.7757651428571	-122.446103285714	Barrel Head Brewhouse	4154166989	94117-1202	California	1785 Fulton St	[]	2018-08-23 23:24:58.559	http://www.barrelheadsf.com	326	Barrel Head Brewhouse	TCaagQVqECB97vJAs4t9Mg	4.0	510	False
377	brewpub	San Francisco	United States	350	37.786406375	-122.40872925	Bartlett Hall	4154334332	94102-2119	California	242 Ofarrell St	[]	2018-08-23 23:25:00.369	http://www.bartletthall.com	327	Bartlett Hall	PqeHQAMWUWzyL8qsmHltoQ	3.5	802	False
378	micro	San Francisco	United States	389	37.7715719	-122.433863	Black Sands Brewery	4155345194	94117-3316	California	701 Haight St	[]	2018-08-23 23:25:36.178		328	Black Sands	kIjsWd9EcPgp_wsZjKTDTg	3.5	285	False
379	planning	San Francisco	United States	417	37.7792808	-122.4192363	Brewery in Planning - Calistoga		94117-1576	California		[]	2018-08-23 23:26:00.691		329	Downtown Joe's Brewery and Restaurant	pP0J1oF56hWLDphcYonrkA	3.5	812	False
380	micro	San Francisco	United States	469	37.7771589	-122.4106996	Cellarmaker Brewing Company	4158633940	94103-3914	California	1150 Howard St	[]	2018-08-23 23:26:34.822	http://www.cellarmakerbrewing.com	330	Cellarmaker Brewing Company	lvi8XsOdYTz2K3vhCCwe5Q	4.5	431	False
381	micro	San Francisco	United States	658	37.7514996122449	-122.390096163265	Harmonic Brewing	4158726817	94107-3513	California	1050 26th St	[]	2018-08-23 23:29:14.130	http://www.harmonicbrewing.com	331	Harmonic Brewing	nCWnWdwrDf1iSm0qyJHCug	4.5	126	False
382	brewpub	San Francisco	United States	752	37.7786408	-122.409904	K-Oz Restaurant Brewery	4158729431	94103-2835	California	121 7th St	[]	2018-08-23 23:58:37.200	http://www.kandoz.com	332	K-OZ Restaurant and Brewery	qIJwRdHtHbQQzZsBkWwy1Q	3.5	100	False
383	micro	San Gabriel	United States	872	34.096219	-118.089147586207	Ogopogo Brewing		91776	California	864 Commercial Ave	[]	2018-08-24 00:00:22.524	http://www.ogopogobrewco.com	333	Ogopogo Brewing	Txwg0QihaEEEUbGfudDJVA	5.0	77	False
384	regional	San Jose	United States	667	37.3153140881948	-121.866525688348	Hermitage Brewing Company	4082910966	95112-5932	California	1627 S 7th St	[]	2018-08-23 23:29:21.773	http://www.hermitagebrewing.com	334	Hermitage Brewery	zYgWuUMdSoHpiB0FQJWB7w	4.5	235	False
385	micro	San Jose	United States	294	37.3361905	-121.8905833	Ale House Brewing Co	4083907574	95118-1605	California		[]	2018-08-23 23:24:07.379		335	Camino Brewing Co	AkmxzdiNMTtkykYj8NU8hw	4.5	81	False
386	contract	San Jose	United States	377	37.3153140881948	-121.866525688348	Bison Brewing Co	5108125996	95112-5932	California	1627 S 7th St	[]	2018-08-23 23:25:25.802	http://bisonbrew.com	336	Rock Bottom Restaurant & Brewery	pMO-6M6SqhaukFJtzUWTzw	3.0	1406	False
387	regional	San Jose	United States	636	37.3567304	-121.8841169	Gordon Biersch Brewing Co	4082781008	95112-3105	California	357 E Taylor St	[]	2018-08-23 23:28:56.213	http://www.gordonbiersch.com	337	Gordon Biersch Brewing Company	xCiBQ0LFquC2yVwEymQl3w	4.5	61	False
388	micro	San Jose	United States	655	37.2917841	-121.888991	Hapa's Brewing Company	4089823299	95126-3702	California	460 Lincoln Ave # 90	[]	2018-08-23 23:29:11.473	http://hapasbrewing.com/	338	Hapa's Brewing Company	zOSaawR2dgFrihyZofy6ZA	4.5	235	False
389	contract	San Jose	United States	824	37.3361905	-121.8905833	Moksha Beer	4157295796	95154-0279	California		[]	2018-08-23 23:59:40.005	http://www.mokshabeer.com	339	DOSA on Fillmore	U1TgSEKZwgdTftTOxCtFOQ	4.0	2921	False
390	micro	San Jose	United States	985	37.3163530780456	-121.873871843909	Santa Clara Valley Brewing	4082885181	95112-5944	California	101 E Alma Ave	[]	2018-08-24 00:02:06.427	http://www.scvbrewing.com	340	Santa Clara Valley Brewing, Inc	qqRJCegJ6XWiXHmQTtIoBA	4.0	87	False
391	contract	San Jose	United States	1033	37.3331712	-121.8541694	South Bay Brewco	4082193696	95122-2611	California	930 McLaughlin Ave	[]	2018-08-24 00:02:50.318		341	Half Moon Bay Brewing Company	0i9jcPfTpqGVtss0zGGCIQ	3.5	1738	False
392	brewpub	San Jose	United States	1157	37.329391892769	-121.885637335649	Uproar Brewing	4086732266	95113-2816	California	439 S 1st St	[]	2018-08-24 00:04:40.236	http://www.uproarbrewing.com	342	Uproar Brewing Company	ktQlyhPUWjM8A8hJk61Ogw	4.0	264	False
393	brewpub	San Jose	United States	1171	37.3315931	-121.9087451	Whole Foods Market Brewing Company- Floodcraft Brewing	4082071126	95126-3155	California	777 The Alameda	[]	2018-08-24 00:04:53.123	http://floodcraftbrewing.com/	343	Whole Foods Market	sxO97hM8SveUJp8hiOrJJQ	4.0	401	False
394	micro	San Leandro	United States	487	37.72210256312	-122.191420172955	Cleophus Quealy Beer Company		94577-1024	California	448 Hester St	[]	2018-08-23 23:26:49.914	http://www.cleoph.us	344	Cleophus Quealy	1vFcD2jTtLeIqkCGzuS_zw	4.5	125	False
395	planning	San Leandro	United States	536	37.7249296	-122.1560768	Dr Hops Kombucha Beer	3109168090	94577-1263	California		[]	2018-08-23 23:27:32.081	http://www.DrhopsKombuchaBeer.com	345	Sierra Nevada Torpedo Room	MiliA5YETxsWxr4zQitEgQ	4.5	247	False
396	brewpub	San Luis Obispo	United States	281	35.2467277959184	-120.670637530612	7 Sisters Brewing Co	8058687133	93401-7082	California	181 Tank Farm Rd Ste 110	[]	2018-08-23 23:23:55.334	http://www.7sistersbrewing.com	346	Tap It Brewing	Cy2r8Wzj0tYPTompjNY8nQ	4.5	100	False
397	brewpub	San Luis Obispo	United States	777	35.2777052	-120.6631926	Libertine Brewing Company	8057720700	93401-3908	California	1234 Broad St	[]	2018-08-23 23:58:59.770	http://www.libertinebrewing.com	347	Libertine Brewing Company	N75q1fYGBEd1DCTnw_VDRA	4.0	185	False
